image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate,split
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_16\fish_000004939594_03467.png,raw\images\species_16\fish_000004939594_03467.png,fish_000004939594_03467.png,16,Lutjanus fulvus,Blacktail snapper,Lutjanidae,4939594,3467,201,207,0.971,3,RGB,PNG,72334,9c15d5b30cf2379b582a74a8e4366057,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_16\fish_000004939594_03468.png,raw\images\species_16\fish_000004939594_03468.png,fish_000004939594_03468.png,16,Lutjanus fulvus,Blacktail snapper,Lutjanidae,4939594,3468,219,214,1.023,3,RGB,PNG,78469,838b4484e1628e474d8a686793c02571,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_16\fish_000004939594_03469.png,raw\images\species_16\fish_000004939594_03469.png,fish_000004939594_03469.png,16,Lutjanus fulvus,Blacktail snapper,Lutjanidae,4939594,3469,243,224,1.085,3,RGB,PNG,87663,e4b46f4ddda29ea585eebb7cb06502fe,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_003445105304_15435.png,raw\images\species_07\fish_003445105304_15435.png,fish_003445105304_15435.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,3445105304,15435,107,98,1.092,3,RGB,PNG,9651,0cefe1fe1dcf14c29c579832734534a0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_003445105304_16841.png,raw\images\species_07\fish_003445105304_16841.png,fish_003445105304_16841.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,3445105304,16841,103,101,1.02,3,RGB,PNG,9724,c77071ae5217d586d626b9ded0afdb78,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_003445125304_15422.png,raw\images\species_07\fish_003445125304_15422.png,fish_003445125304_15422.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,3445125304,15422,115,97,1.186,3,RGB,PNG,17378,ebc0787140346caa99ea968aaadca33e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005419596_03791.png,raw\images\species_07\fish_000005419596_03791.png,fish_000005419596_03791.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5419596,3791,38,39,0.974,3,RGB,PNG,2147,4b5eb2fd118195345626877e2c5383ec,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005419596_03793.png,raw\images\species_07\fish_000005419596_03793.png,fish_000005419596_03793.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5419596,3793,43,41,1.049,3,RGB,PNG,2504,3699564609cf071112d3f1ad5b691359,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005419596_03794.png,raw\images\species_07\fish_000005419596_03794.png,fish_000005419596_03794.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5419596,3794,47,42,1.119,3,RGB,PNG,2700,a56891fdd2f2bea274104bf404e10b4e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005419596_03795.png,raw\images\species_07\fish_000005419596_03795.png,fish_000005419596_03795.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5419596,3795,41,44,0.932,3,RGB,PNG,2512,845058cb7b808380b7f563310ebd78c6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005099596_03785.png,raw\images\species_07\fish_000005099596_03785.png,fish_000005099596_03785.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5099596,3785,37,39,0.949,3,RGB,PNG,1936,757b0adafc4f90e43f78d93dde931e1d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_004536267356_12315.png,raw\images\species_07\fish_004536267356_12315.png,fish_004536267356_12315.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,4536267356,12315,95,73,1.301,3,RGB,PNG,12345,9f51c8193d43abe74567b8126995ca5b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_004536267356_12318.png,raw\images\species_07\fish_004536267356_12318.png,fish_004536267356_12318.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,4536267356,12318,100,76,1.316,3,RGB,PNG,13580,1b015afd45336ea7c239f2c6d4d44ddb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005489596_03797.png,raw\images\species_07\fish_000005489596_03797.png,fish_000005489596_03797.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5489596,3797,41,47,0.872,3,RGB,PNG,2561,1439fc0a2cf1edd76cf31306ee573ddd,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005489596_03799.png,raw\images\species_07\fish_000005489596_03799.png,fish_000005489596_03799.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5489596,3799,44,43,1.023,3,RGB,PNG,2632,6eae8951ba6c892c4353fa01c6a05d11,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000005489596_03801.png,raw\images\species_07\fish_000005489596_03801.png,fish_000005489596_03801.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,5489596,3801,44,47,0.936,3,RGB,PNG,2858,b650819749d8112710f454cec74fa452,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01199.png,raw\images\species_07\fish_000013310001_01199.png,fish_000013310001_01199.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1199,116,86,1.349,3,RGB,PNG,19099,afb5ebd2cdedda603cccfe2f9ae9afb6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01200.png,raw\images\species_07\fish_000013310001_01200.png,fish_000013310001_01200.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1200,144,106,1.358,3,RGB,PNG,27424,0f001764409b66f36f002742fb27db36,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01201.png,raw\images\species_07\fish_000013310001_01201.png,fish_000013310001_01201.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1201,124,94,1.319,3,RGB,PNG,21488,c4ac5ffe05d048a5cba4677bf0d0d1a0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01202.png,raw\images\species_07\fish_000013310001_01202.png,fish_000013310001_01202.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1202,128,95,1.347,3,RGB,PNG,21403,ab777a19bd5579567911d357bfa54a05,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01203.png,raw\images\species_07\fish_000013310001_01203.png,fish_000013310001_01203.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1203,100,82,1.22,3,RGB,PNG,13048,774dc8a3e51cd6af9bf4824c1eec3d32,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01204.png,raw\images\species_07\fish_000013310001_01204.png,fish_000013310001_01204.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1204,88,79,1.114,3,RGB,PNG,8534,750c9d294eafbfce1e58c123401fb20f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01206.png,raw\images\species_07\fish_000013310001_01206.png,fish_000013310001_01206.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1206,107,89,1.202,3,RGB,PNG,11460,a004ac95b0a69cab7fe931eec46100a1,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01207.png,raw\images\species_07\fish_000013310001_01207.png,fish_000013310001_01207.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1207,120,105,1.143,3,RGB,PNG,14916,3eea191fe67aba792287d4abe162e46e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01208.png,raw\images\species_07\fish_000013310001_01208.png,fish_000013310001_01208.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1208,144,118,1.22,3,RGB,PNG,19714,b0b71a5e9e26c4c6fc5586592b2c5af9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01209.png,raw\images\species_07\fish_000013310001_01209.png,fish_000013310001_01209.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1209,106,127,0.835,3,RGB,PNG,16206,bebceec484b0527544e769f1eb4c5e14,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01211.png,raw\images\species_07\fish_000013310001_01211.png,fish_000013310001_01211.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1211,98,119,0.824,3,RGB,PNG,13493,c8844047397f18821936771ce18324a7,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01212.png,raw\images\species_07\fish_000013310001_01212.png,fish_000013310001_01212.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1212,78,87,0.897,3,RGB,PNG,8138,29d5c202764b0f14c8ac5371ef395291,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01213.png,raw\images\species_07\fish_000013310001_01213.png,fish_000013310001_01213.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1213,88,88,1.0,3,RGB,PNG,9576,bcd00ef1eb198c43734f8546a7b35da6,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01214.png,raw\images\species_07\fish_000013310001_01214.png,fish_000013310001_01214.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1214,115,87,1.322,3,RGB,PNG,12448,f3a2e03edf407b382633426fc8ba273d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01215.png,raw\images\species_07\fish_000013310001_01215.png,fish_000013310001_01215.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1215,127,97,1.309,3,RGB,PNG,14883,84cd767518f472778c96e8360c4e87e5,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01216.png,raw\images\species_07\fish_000013310001_01216.png,fish_000013310001_01216.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1216,124,96,1.292,3,RGB,PNG,14446,6e0336ce98ff0a52692d00d14449aea3,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01217.png,raw\images\species_07\fish_000013310001_01217.png,fish_000013310001_01217.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1217,112,93,1.204,3,RGB,PNG,12190,f0b2a8c287b2bbb2279a2f329c277855,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01218.png,raw\images\species_07\fish_000013310001_01218.png,fish_000013310001_01218.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1218,112,96,1.167,3,RGB,PNG,11649,c80edd87b8053aaa07dbe3c53d726c76,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01219.png,raw\images\species_07\fish_000013310001_01219.png,fish_000013310001_01219.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1219,132,99,1.333,3,RGB,PNG,14624,e69cede87b3bc5cdc5338f16e57b726a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01220.png,raw\images\species_07\fish_000013310001_01220.png,fish_000013310001_01220.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1220,135,99,1.364,3,RGB,PNG,15960,f2a11404f5d75e2f2326d0c9866132a9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01221.png,raw\images\species_07\fish_000013310001_01221.png,fish_000013310001_01221.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1221,144,102,1.412,3,RGB,PNG,17313,a6dd0bc35173c32b5e53885fea6ff180,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01223.png,raw\images\species_07\fish_000013310001_01223.png,fish_000013310001_01223.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1223,112,92,1.217,3,RGB,PNG,12405,5506a11799964ba189ab0e62b9a4f238,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01224.png,raw\images\species_07\fish_000013310001_01224.png,fish_000013310001_01224.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1224,119,94,1.266,3,RGB,PNG,15176,f4977d2e255ab26051ed43286039fb24,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013310001_01225.png,raw\images\species_07\fish_000013310001_01225.png,fish_000013310001_01225.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13310001,1225,127,101,1.257,3,RGB,PNG,16885,ac6a1ea2a12ebaf84dc19bcd7e7786ac,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01355.png,raw\images\species_07\fish_000013640001_01355.png,fish_000013640001_01355.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1355,84,68,1.235,3,RGB,PNG,7431,654937ed1e96ed156d8d8947d477e637,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01356.png,raw\images\species_07\fish_000013640001_01356.png,fish_000013640001_01356.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1356,88,70,1.257,3,RGB,PNG,7890,2579c524385e0522d3c1ad5527a30090,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01357.png,raw\images\species_07\fish_000013640001_01357.png,fish_000013640001_01357.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1357,92,73,1.26,3,RGB,PNG,8430,b6acf818099ae81a86a9186bcf4d273c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01358.png,raw\images\species_07\fish_000013640001_01358.png,fish_000013640001_01358.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1358,96,75,1.28,3,RGB,PNG,8860,10560a7a231ce36abd9867076b567cf3,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01359.png,raw\images\species_07\fish_000013640001_01359.png,fish_000013640001_01359.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1359,92,74,1.243,3,RGB,PNG,8434,443407adec55e280d76de322d5aab220,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01361.png,raw\images\species_07\fish_000013640001_01361.png,fish_000013640001_01361.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1361,96,76,1.263,3,RGB,PNG,8803,3f165ec8a3628da1b18dba450cc7642f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01362.png,raw\images\species_07\fish_000013640001_01362.png,fish_000013640001_01362.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1362,88,72,1.222,3,RGB,PNG,7736,c1db946ca45ddc84e14a11d1cd3b8f4b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01363.png,raw\images\species_07\fish_000013640001_01363.png,fish_000013640001_01363.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1363,103,79,1.304,3,RGB,PNG,9079,fd400ab151b8a5b6c8cfd7debd3513aa,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01364.png,raw\images\species_07\fish_000013640001_01364.png,fish_000013640001_01364.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1364,99,76,1.303,3,RGB,PNG,8576,03e794917640b747a1431abb93f1300d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000013640001_01365.png,raw\images\species_07\fish_000013640001_01365.png,fish_000013640001_01365.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,13640001,1365,95,72,1.319,3,RGB,PNG,7892,a96c2a2b87507eee55a82a3740085592,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000026140001_02543.png,raw\images\species_07\fish_000026140001_02543.png,fish_000026140001_02543.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,26140001,2543,112,84,1.333,3,RGB,PNG,17833,c08e02d310dd389cb83222f8af437c3a,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_07\fish_000026140001_02544.png,raw\images\species_07\fish_000026140001_02544.png,fish_000026140001_02544.png,7,Myripristis kuntee,Shoulderspot soldierfish,Holocentridae,26140001,2544,112,84,1.333,3,RGB,PNG,17375,890bd2eb9bf512abd246fc7dc2c9ad6d,False,train
