image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09926.png,raw\images\species_06\fish_003516895416_09926.png,fish_003516895416_09926.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09926,131,112,1.17,3,RGB,PNG,20221,fd646b3bdcad4aae4e83fce649c48645,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09927.png,raw\images\species_06\fish_003516895416_09927.png,fish_003516895416_09927.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09927,155,127,1.22,3,RGB,PNG,28109,350374919fbebe956b9f0ad1bf285dce,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09928.png,raw\images\species_06\fish_003516895416_09928.png,fish_003516895416_09928.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09928,156,127,1.228,3,RGB,PNG,30079,dd3c352b8cd4b05ee8aebcd1488c601a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09929.png,raw\images\species_06\fish_003516895416_09929.png,fish_003516895416_09929.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09929,144,125,1.152,3,RGB,PNG,24530,c00fc5e3b4ccb3c577304eb1b1d0e569,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09930.png,raw\images\species_06\fish_003516895416_09930.png,fish_003516895416_09930.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09930,157,180,0.872,3,RGB,PNG,40210,35bd603a1e1bed40d9827876dd0b1b80,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09931.png,raw\images\species_06\fish_003516895416_09931.png,fish_003516895416_09931.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09931,119,107,1.112,3,RGB,PNG,18675,0e65406c66cf1ed4f3dfa33d981ad264,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09932.png,raw\images\species_06\fish_003516895416_09932.png,fish_003516895416_09932.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09932,116,106,1.094,3,RGB,PNG,17690,11b5273124ff9c8474631fe1e66bbac8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09933.png,raw\images\species_06\fish_003516895416_09933.png,fish_003516895416_09933.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09933,119,106,1.123,3,RGB,PNG,18722,06207c1a396be105e674dc526a62ccbe,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09934.png,raw\images\species_06\fish_003516895416_09934.png,fish_003516895416_09934.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09934,176,208,0.846,3,RGB,PNG,49240,79815ac087d4c64b9439c6826c9d7cde,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_15428.png,raw\images\species_06\fish_003516895416_15428.png,fish_003516895416_15428.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,15428,164,196,0.837,3,RGB,PNG,44036,6995686171597542ddf5f99881aea836,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_16128.png,raw\images\species_06\fish_003516895416_16128.png,fish_003516895416_16128.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,16128,99,100,0.99,3,RGB,PNG,14113,310601eb69899e09c38a4c04277c07b7,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_21860.png,raw\images\species_06\fish_003516895416_21860.png,fish_003516895416_21860.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,21860,159,134,1.187,3,RGB,PNG,30427,fb6ee7ca89d21ffcea82201f4ba3ed2e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_21861.png,raw\images\species_06\fish_003516895416_21861.png,fish_003516895416_21861.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,21861,156,134,1.164,3,RGB,PNG,29938,502dc854fa2b3a018c7f14e07f9a44c3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_23216.png,raw\images\species_06\fish_003516895416_23216.png,fish_003516895416_23216.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,23216,193,224,0.862,3,RGB,PNG,59436,e61b1b902adab16c2b991fd9083d5295,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003540185442_09918.png,raw\images\species_06\fish_003540185442_09918.png,fish_003540185442_09918.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003540185442,09918,88,77,1.143,3,RGB,PNG,9496,ceaf54bed33a3eb336568554012aff0e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549535469_15833.png,raw\images\species_06\fish_003549535469_15833.png,fish_003549535469_15833.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549535469,15833,74,83,0.892,3,RGB,PNG,14599,7199a40fff14f0d74ae3aff9bad0d685,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549535469_21361.png,raw\images\species_06\fish_003549535469_21361.png,fish_003549535469_21361.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549535469,21361,91,116,0.784,3,RGB,PNG,22408,5ba9f94ab51faa0002d7eb69533f644b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09098.png,raw\images\species_06\fish_003549545469_09098.png,fish_003549545469_09098.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09098,100,136,0.735,3,RGB,PNG,19384,2d2e44c6bb563ad73e72e7dce567593d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09099.png,raw\images\species_06\fish_003549545469_09099.png,fish_003549545469_09099.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09099,124,148,0.838,3,RGB,PNG,27443,d3dfd55980ad5e0c02d769cf30713e14,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09100.png,raw\images\species_06\fish_003549545469_09100.png,fish_003549545469_09100.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09100,129,143,0.902,3,RGB,PNG,29391,a5e6fca8e62e75b8651afa5700f6c048,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09101.png,raw\images\species_06\fish_003549545469_09101.png,fish_003549545469_09101.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09101,112,159,0.704,3,RGB,PNG,28306,a6ef2dcf8a3aaffa2ead732a1adad308,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09102.png,raw\images\species_06\fish_003549545469_09102.png,fish_003549545469_09102.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09102,120,163,0.736,3,RGB,PNG,30999,a6d2619def5a24d20575d29cb0ecdc4f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09103.png,raw\images\species_06\fish_003549545469_09103.png,fish_003549545469_09103.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09103,124,163,0.761,3,RGB,PNG,31077,12ddb7106ab0afd67a27fdbb0085ed9c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09104.png,raw\images\species_06\fish_003549545469_09104.png,fish_003549545469_09104.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09104,117,139,0.842,3,RGB,PNG,23238,18782dbe279b148892e17becd7593d4e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_09105.png,raw\images\species_06\fish_003549545469_09105.png,fish_003549545469_09105.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,09105,115,139,0.827,3,RGB,PNG,22617,bf4c1fa0fa1e66f109d6c28e2477c641,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_11037.png,raw\images\species_06\fish_003549545469_11037.png,fish_003549545469_11037.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,11037,125,128,0.977,3,RGB,PNG,24429,8a372f79904958873fa5bc2b854e45b2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_13482.png,raw\images\species_06\fish_003549545469_13482.png,fish_003549545469_13482.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,13482,131,119,1.101,3,RGB,PNG,23717,f221e176becf37e871a003e1b0cecea4,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_17768.png,raw\images\species_06\fish_003549545469_17768.png,fish_003549545469_17768.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,17768,127,119,1.067,3,RGB,PNG,22368,2ee9942680af8945f87b0297f3e23958,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549545469_23155.png,raw\images\species_06\fish_003549545469_23155.png,fish_003549545469_23155.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549545469,23155,111,110,1.009,3,RGB,PNG,17553,8807dae31857f3513b1ece8d4c2a4758,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549575469_09086.png,raw\images\species_06\fish_003549575469_09086.png,fish_003549575469_09086.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549575469,09086,138,151,0.914,3,RGB,PNG,36841,c76a60675a90a39e1600f81897a56dd6,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549575469_19732.png,raw\images\species_06\fish_003549575469_19732.png,fish_003549575469_19732.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549575469,19732,163,164,0.994,3,RGB,PNG,42841,1ffdfa0b61dc2707c82db9ab9c28b68a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549575469_20991.png,raw\images\species_06\fish_003549575469_20991.png,fish_003549575469_20991.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549575469,20991,130,152,0.855,3,RGB,PNG,35987,e337dc9f93ba1ea12bb9db30b9fee335,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549585469_09084.png,raw\images\species_06\fish_003549585469_09084.png,fish_003549585469_09084.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549585469,09084,99,93,1.065,3,RGB,PNG,14616,7af33cf2fa3825d9d9fed5664ffe9386,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549585469_09144.png,raw\images\species_06\fish_003549585469_09144.png,fish_003549585469_09144.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549585469,09144,86,103,0.835,3,RGB,PNG,13518,57c590b3693802e4a6478886fd86ebb8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549585469_11276.png,raw\images\species_06\fish_003549585469_11276.png,fish_003549585469_11276.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549585469,11276,98,103,0.951,3,RGB,PNG,15310,369b7dc81c1edbde7843eb8f472b3d70,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549585469_21538.png,raw\images\species_06\fish_003549585469_21538.png,fish_003549585469_21538.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549585469,21538,98,99,0.99,3,RGB,PNG,14770,f9003f7d1326e13ea26424a97c3f3751,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549635469_18619.png,raw\images\species_06\fish_003549635469_18619.png,fish_003549635469_18619.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549635469,18619,116,113,1.027,3,RGB,PNG,25859,d987c7563286586c6cf6d31eebe8279b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549645469_13531.png,raw\images\species_06\fish_003549645469_13531.png,fish_003549645469_13531.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549645469,13531,171,192,0.891,3,RGB,PNG,52964,935510c1084ac209e8a5fff4858c7496,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003549645469_23426.png,raw\images\species_06\fish_003549645469_23426.png,fish_003549645469_23426.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003549645469,23426,144,168,0.857,3,RGB,PNG,43043,0788aa2d0485fc3e23abdb145842ce53,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003579375536_09913.png,raw\images\species_06\fish_003579375536_09913.png,fish_003579375536_09913.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003579375536,09913,123,101,1.218,3,RGB,PNG,13417,8e18192ddb3083b416dc60eda2b12cba,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003581225542_09916.png,raw\images\species_06\fish_003581225542_09916.png,fish_003581225542_09916.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003581225542,09916,96,112,0.857,3,RGB,PNG,13604,8b45c0058e3f7a3b72fc3ce4b5f563e8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003582725545_09919.png,raw\images\species_06\fish_003582725545_09919.png,fish_003582725545_09919.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003582725545,09919,112,106,1.057,3,RGB,PNG,17272,83fc68136e276292eabe1f622e4eb8d6,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003582835545_09917.png,raw\images\species_06\fish_003582835545_09917.png,fish_003582835545_09917.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003582835545,09917,200,228,0.877,3,RGB,PNG,62157,31a87897d914dd6708adc9b7cdeb096f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003582845545_09912.png,raw\images\species_06\fish_003582845545_09912.png,fish_003582845545_09912.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003582845545,09912,119,108,1.102,3,RGB,PNG,15092,edb9b9f6e4a7e104995bf4713f4d2f8c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003590095584_13484.png,raw\images\species_06\fish_003590095584_13484.png,fish_003590095584_13484.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003590095584,13484,83,82,1.012,3,RGB,PNG,11729,65a7e304f9eb6324c0034c40c9c40cf1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003590415584_21540.png,raw\images\species_06\fish_003590415584_21540.png,fish_003590415584_21540.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003590415584,21540,75,74,1.014,3,RGB,PNG,12355,58b7c570609f7d7792b1a287068ebdf0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003633855671_18176.png,raw\images\species_06\fish_003633855671_18176.png,fish_003633855671_18176.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003633855671,18176,92,74,1.243,3,RGB,PNG,12460,c6a5ed323d28a9d5dd6b26a0a5a9333e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003633925672_09914.png,raw\images\species_06\fish_003633925672_09914.png,fish_003633925672_09914.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003633925672,09914,155,136,1.14,3,RGB,PNG,24361,5622f9f21a327e7c96a62eb16e3e4b29,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003682685784_26302.png,raw\images\species_06\fish_003682685784_26302.png,fish_003682685784_26302.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003682685784,26302,195,170,1.147,3,RGB,PNG,57123,a2de99da9faa9cdb56199d9a79b0a6c3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003692205800_09363.png,raw\images\species_06\fish_003692205800_09363.png,fish_003692205800_09363.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003692205800,09363,91,83,1.096,3,RGB,PNG,11941,3831ea1818a273daf1b3a3e0e80afddb,False
